company,ema50,ema200,ratio,outcome,action,longName,price,regularMarketVolume,marketCap,bookValue,priceToBook,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh
3MINDIA,19892.75327661317,20097.5025019799,1.0239955778243992,far away,sell,3M India Limited,18747.5,8310,211762380800,1554.249,12.062096,4637,5796,3047.5,0.19410828,15700.0 - 25200.0,-6452.5,-0.2560516,15700.0,25200.0
AARTIIND,1036.128938945227,951.8832683157788,8.47536753765895,far away,buy,Aarti Industries Limited,1070.1,440004,186751713280,170.871,6.262619,463138,337429,402.09998,0.60194606,668.0 - 1229.0,-158.90002,-0.12929213,668.0,1229.0
AAVAS,1378.0197939777797,1407.2663606143788,2.1000762588346342,far away,sell,Aavas Financiers Limited,1397.5,63407,109411950592,267.855,5.217375,125152,147995,548.45,0.6459573,849.05 - 2101.0,-703.5,-0.33484057,849.05,2101.0
ABB,921.2538486927987,1022.68128970322,10.435270087674969,far away,sell,ABB India Limited,900.8,79790,191189385216,169.533,5.31342,228499,213453,178.79999,0.24764541,722.0 - 1601.0,-700.2,-0.43735167,722.0,1601.0
ABBOTINDIA,16384.932225285822,15017.980417505129,8.705891859967323,far away,buy,Abbott India Limited,16506.15,9244,350749097984,1144.308,14.42457,14653,11236,6156.1504,0.59479713,10350.0 - 18679.8,-2173.6504,-0.11636368,10350.0,18679.8
ABCAPITAL,64.10189664331403,67.96019794255157,5.843162356824357,far away,sell,Aditya Birla Capital Limited,69.85,2625727,168626978816,53.395,1.3081748,4066050,2999332,32.5,0.8701473,37.35 - 115.35,-45.5,-0.39445168,37.35,115.35
ABFRL,133.46618351809593,156.12130701317048,15.64647937900377,far away,sell,Aditya Birla Fashion and Retail Limited,133.15,1337764,115074080768,13.878,9.594321,2118000,2116397,36.149994,0.37268034,97.0 - 285.5,-152.35,-0.53362525,97.0,285.5
ACC,1359.925025489376,1347.5982315623548,0.9105586734973372,far away,buy,ACC Limited,1431.8,1270015,268969361408,632.36,2.2642167,1116256,1103791,536.65,0.59950846,895.15 - 1709.0,-277.19995,-0.1622001,895.15,1709.0
ADANIGAS,174.77717564868587,149.81859332392548,15.378254869900248,far away,buy,Adani Gas Limited,193.3,4266371,212486963200,13.374,14.453418,2745337,3888325,116.700005,1.5234988,76.6 - 215.0,-21.699997,-0.10093022,76.6,215.0
ADANIGREEN,468.2586108375735,299.2199856269667,44.050381597427865,far away,buy,Adani Green Energy Limited,665.6,20106232,1041244684288,15.067,44.17601,1562053,2483662,614.3,11.974659,51.3 - 697.9,-32.30005,-0.04628177,51.3,697.9
ADANIPORTS,342.58773580953186,339.12872477022825,1.014794636574253,far away,buy,Adani Ports and Special Economic Zone Limited,357.85,4959861,727691558912,125.296,2.856037,4141325,3236767,154.85,0.7628079,203.0 - 428.85,-71.0,-0.16555905,203.0,428.85
ADANIPOWER,37.242532119665476,41.400379353377126,10.573991109515028,far away,sell,Adani Power Limited,37.4,2583215,144444030976,16.802,2.2259257,5613990,2104737,14.400002,0.626087,23.0 - 73.8,-36.4,-0.49322492,23.0,73.8
ADVENZYMES,213.32063386104224,180.36080618924183,16.744415315891207,far away,buy,Advanced Enzyme Technologies Limited,251.05,828805,28036761600,75.185,3.339097,594029,493198,152.95001,1.5591235,98.1 - 254.0,-2.949997,-0.011614162,98.1,254.0
AEGISCHEM,205.87321236808907,192.52458502753845,6.701155191023717,far away,buy,Aegis Logistics Limited,235.1,815164,81270308864,48.508,4.8466234,435774,576816,127.850006,1.1920747,107.25 - 267.05,-31.949982,-0.119640455,107.25,267.05
AFFLE,2375.7341514769073,1805.2091773032453,27.291686555345894,far away,buy,Affle (India) Limited,3035.1,49117,77417209856,91.43,33.19589,93249,88025,2135.85,2.3751462,899.25 - 3131.0,-95.8999,-0.03062916,899.25,3131.0
AIAENG,1738.932476612841,1671.6651658140274,3.9446054827474915,far away,buy,AIA Engineering Limited,1865.65,407735,175968862208,392.538,4.7527885,44987,33099,763.4501,0.6926602,1102.2 - 1989.95,-124.29993,-0.062463846,1102.2,1989.95
AJANTPHARM,1537.089480368952,1385.1447859081459,10.399213794339799,far away,buy,Ajanta Pharma Limited,1613.1,699641,140410355712,297.826,5.4162498,201870,150591,709.69995,0.7855877,903.4 - 1759.95,-146.84998,-0.08343986,903.4,1759.95
AKZOINDIA,2025.346487119065,1970.4525380974283,2.7475830828935397,far away,buy,Akzo Nobel India Limited,2164.35,9107,98565152768,271.847,7.9616485,16729,12749,414.3501,0.23677148,1750.0 - 2500.0,-335.6499,-0.13425995,1750.0,2500.0
ALKEM,2754.9499079702914,2479.5097519855517,10.524110371578,far away,buy,Alkem Laboratories Limited,2874.85,253130,343731437568,515.257,5.5794487,250329,189487,1003.8501,0.5365313,1871.0 - 3090.0,-215.1499,-0.0696278,1871.0,3090.0
ALKYLAMINE,2892.772316327475,2043.591151862613,34.40513122410791,far away,buy,Alkyl Amines Chemicals Limited,3334.75,27077,67940864000,263.084,12.675609,65883,36499,2534.75,3.1684375,800.0 - 3573.7,-238.94995,-0.06686346,800.0,3573.7
ALLCARGO,108.00421539442875,96.06943975510944,11.696537341455384,far away,buy,Allcargo Logistics Limited,119.5,367762,29630980096,87.332,1.3683414,431452,531181,70.9,1.4588478,48.6 - 139.7,-20.199997,-0.14459555,48.6,139.7
AMARAJABAT,726.8475841545776,680.6072577429959,6.570772295505989,far away,buy,Amara Raja Batteries Limited,762.6,988129,130168954880,213.995,3.5636346,1025075,1070559,414.05,1.1879214,348.55 - 813.85,-51.25,-0.06297229,348.55,813.85
AMBER,1748.9404459115324,1422.6575732002625,20.57529805133661,far away,buy,Amber Enterprises India Limited,2037.85,604281,68662706176,358.752,5.680386,256194,1477375,1190.85,1.4059622,847.0 - 2113.9,-76.04993,-0.035976123,847.0,2113.9
AMBUJACEM,212.04908459478168,200.87777660349892,5.41079258388012,far away,buy,Ambuja Cements Limited,220.0,3567694,436642807808,124.678,1.7645454,4282952,3456582,83.45,0.6111314,136.55 - 231.85,-11.850006,-0.051110655,136.55,231.85
APLAPOLLO,2244.213838768819,1814.0377358281753,21.200070771037037,far away,buy,APL Apollo Tubes Limited,2704.95,332476,67420606464,545.372,4.9598255,96274,136484,1674.95,1.626165,1030.0 - 2840.0,-135.05005,-0.047552835,1030.0,2840.0
APLLTD,953.8331266423726,806.9276906991792,16.686586218450223,far away,buy,Alembic Pharmaceuticals Limited,963.55,1064017,189621829632,170.777,5.6421533,514237,481667,528.75,1.2160764,434.8 - 1128.9,-165.35004,-0.14647004,434.8,1128.9
APOLLOHOSP,1624.0551272254925,1497.2782808886695,8.123249250288747,far away,buy,Apollo Hospitals Enterprise Limited,1828.45,3234770,254383079424,240.007,7.618319,1042568,1540920,781.3999,0.74628705,1047.05 - 1871.95,-43.5,-0.0232378,1047.05,1871.95
APOLLOTYRE,120.75464105077441,128.08467740075974,5.891381149569407,far away,sell,Apollo Tyres Limited,130.7,6044141,74794770432,173.586,0.7529409,8586353,9743835,57.299995,0.7806539,73.4 - 196.75,-66.05,-0.33570522,73.4,196.75
ARVINDFASN,143.1110853615238,229.2213871538415,46.25452150900651,far away,sell,Arvind Fashions Limited,132.35,159520,13023782912,101.995,1.2976127,327219,182075,22.350006,0.20318188,110.0 - 486.0,-353.65,-0.7276749,110.0,486.0
ASAHIINDIA,204.4562206328282,196.5724646928854,3.9317665934743062,far away,buy,Asahi India Glass Limited,223.65,23468,54295511040,53.547,4.1767044,70913,54450,104.649994,0.8794117,119.0 - 273.0,-49.350006,-0.18076925,119.0,273.0
ASHOKA,66.67148815081303,73.98414677475049,10.397960419868554,far away,sell,Ashoka Buildcon Limited,71.9,1155703,20183984128,14.748,4.8752375,2311493,1094621,34.850002,0.94062084,37.05 - 128.25,-56.35,-0.4393762,37.05,128.25
ASHOKLEY,64.13007849319592,62.77196456930111,2.1404130164018955,far away,buy,Ashok Leyland Limited,79.7,78634209,233961734144,26.533,3.0038064,48513299,52883298,45.999996,1.364985,33.7 - 87.5,-7.800003,-0.08914289,33.7,87.5
ASIANPAINT,1883.5327253939324,1748.338141887049,7.444900352864006,far away,buy,Asian Paints Limited,2028.4,3021146,1946073300992,105.611,19.206333,2537317,2676004,597.2001,0.41727227,1431.2 - 2069.95,-41.549927,-0.020072913,1431.2,2069.95
ASTERDM,129.4059955627015,127.51828673377686,1.469467044571758,far away,buy,Aster DM Healthcare Limited,145.65,723382,72700903424,65.885,2.21067,374944,249633,67.649994,0.8673076,78.0 - 181.8,-36.15001,-0.19884492,78.0,181.8
ASTRAL,1101.7912798222376,1030.7478004472982,6.662806795171138,far away,buy,Astral Poly Technik Limited,1126.35,270674,169709404160,99.753,11.291389,198836,170519,380.69995,0.51056117,745.65 - 1314.7,-188.34998,-0.1432646,745.65,1314.7
ASTRAZEN,3682.550374307026,3084.093187152319,17.688450166440838,far away,buy,AstraZeneca Pharma India Limited,4296.8,388252,107474567168,145.776,29.475357,98418,150945,2411.7998,1.2794694,1885.0 - 4970.0,-673.2002,-0.13545276,1885.0,4970.0
ATUL,5715.17721879795,4841.917487917308,16.543561560079045,far away,buy,Atul Ltd,6645.6,496698,197119803392,1063.626,6.248061,44413,82495,3722.4001,1.2733991,2923.2 - 7019.75,-374.1499,-0.053299606,2923.2,7019.75
AUBANK,680.0870034995539,674.8896818165769,0.7671455515508718,far away,buy,AU Small Finance Bank Limited,726.55,739018,222561157120,143.916,5.048431,682510,413364,360.55,0.98510927,366.0 - 1218.0,-491.45,-0.40348935,366.0,1218.0
AUROPHARMA,821.5528260587599,701.4047252469798,15.77825996644078,far away,buy,Aurobindo Pharma Limited,828.1,6227596,485216092160,286.897,2.8864017,4068501,4642979,539.25,1.8668859,288.85 - 967.5,-139.40002,-0.14408271,288.85,967.5
AVANTIFEED,494.46472181266284,466.0700935712246,5.91225383748116,far away,buy,Avanti Feeds Limited,520.2,356488,70834593792,103.026,5.049211,936403,919206,269.7,1.0766468,250.5 - 770.0,-249.79999,-0.32441556,250.5,770.0
AXISBANK,447.04463037096775,507.1006332397066,12.588440179742665,far away,sell,Axis Bank Limited,443.35,20806967,1356562432000,309.894,1.4306505,30663848,21998166,157.35,0.55017483,286.0 - 765.85,-322.49997,-0.4211007,286.0,765.85
BAJAJ-AUTO,2950.5732663950794,2856.3645078607133,3.2446966782398396,far away,buy,Bajaj Auto Limited,3050.95,936967,882874712064,748.739,4.0747843,948617,916955,1262.2999,0.70572776,1788.65 - 3315.15,-264.19995,-0.079694726,1788.65,3315.15
BAJAJCON,172.73992676491625,185.65329231142056,7.206255508843094,far away,sell,Bajaj Consumer Care Limited,190.0,1906268,28032600064,44.309,4.2880683,1404372,994893,73.45,0.6302016,116.55 - 271.2,-81.20001,-0.29941007,116.55,271.2
BAJAJELEC,461.01306394502996,413.1383040723958,10.953425602070284,far away,buy,Bajaj Electricals Limited,493.9,218537,56081354752,118.509,4.167616,443252,396869,233.9,0.89961535,260.0 - 544.95,-51.05002,-0.09367835,260.0,544.95
BAJAJHLDNG,2582.249457451651,2719.991295366036,5.195608586471186,far away,sell,Bajaj Holdings & Investment Limited,2587.5,78717,288221626368,2494.623,1.0372308,61497,21629,1127.35,0.77207816,1460.15 - 3950.0,-1362.5,-0.3449367,1460.15,3950.0
BAJFINANCE,3362.821582890845,3237.9324337263347,3.7840873588110115,far away,buy,Bajaj Finance Limited,3474.8,3768664,2095693561856,538.842,6.4486437,8962806,4149704,1691.8,0.9488503,1783.0 - 4923.4,-1448.5999,-0.29422754,1783.0,4923.4
BALKRISIND,1305.2871862216782,1131.1105626433389,14.29788084966657,far away,buy,Balkrishna Industries Limited,1394.45,1772423,269570867200,259.071,5.3825006,743483,677476,715.44995,1.0536819,679.0 - 1415.0,-20.550049,-0.014523002,679.0,1415.0
BALMLAWRIE,114.72185454987469,111.4415351003732,2.9008403655201365,far away,buy,Balmer Lawrie & Co. Ltd.,112.7,458616,19280715776,90.865,1.2403015,399988,325254,43.699997,0.63333327,69.0 - 142.2,-29.5,-0.2074543,69.0,142.2
BALRAMCHIN,144.15027522284757,135.32894737099133,6.312689558805652,far away,buy,Balrampur Chini Mills Limited,160.4,1188756,33673412608,109.804,1.4607846,2093471,1364244,91.45,1.3263234,68.95 - 195.0,-34.600006,-0.17743593,68.95,195.0
BANDHANBNK,307.3910028210042,344.7998754686454,11.471755859494635,far away,sell,Bandhan Bank Limited,298.75,14177242,481092042752,94.295,3.1682487,18091469,9678840,146.55,0.9628778,152.2 - 650.0,-351.25,-0.5403846,152.2,650.0
BANKBARODA,47.31805677479453,61.35101304529593,25.82695571745296,far away,sell,Bank of Baroda,45.05,14220925,208156672000,164.708,0.27351436,35486098,14471228,9.049999,0.25138888,36.0 - 108.25,-63.2,-0.58383375,36.0,108.25
BANKINDIA,47.515922069740526,51.451380728119965,7.953048223245135,far away,sell,Bank of India Limited,44.3,2754172,145327915008,140.43,0.31545967,4586129,2777405,13.9,0.45723683,30.4 - 79.8,-35.500004,-0.4448622,30.4,79.8
BASF,1411.818967927956,1225.1008133587836,14.161838057740187,far away,buy,BASF India Limited,1512.35,24856,65466302464,320.203,4.7230973,127823,118823,703.19995,0.86906004,809.15 - 1875.0,-362.65002,-0.19341335,809.15,1875.0
BATAINDIA,1305.2185436568088,1378.3111987432915,5.4475010231196395,far away,sell,Bata India Limited,1334.7,1042219,171480907776,147.356,9.057655,1051354,850757,334.69995,0.33469996,1000.0 - 1895.45,-560.75,-0.29584005,1000.0,1895.45
BAYERCROP,5835.080692148964,4994.217287818429,15.52941669692732,far away,buy,Bayer CropScience Limited,6352.2,284630,285368156160,572.403,11.097426,30649,27338,3427.2002,1.1716924,2925.0 - 6538.55,-186.34961,-0.028500143,2925.0,6538.55
BBTC,1331.0400183628392,1150.887158597127,14.517175317478555,far away,buy,"The Bombay Burmah Trading Corporation, Limited",1392.35,132211,97092329472,730.131,1.9069866,238546,162474,857.35,1.6025233,535.0 - 1565.0,-172.65002,-0.1103195,535.0,1565.0
BDL,366.0266800498568,317.9571971473242,14.055735670118711,far away,buy,Bharat Dynamics Limited,318.5,556723,58403024896,142.242,2.2391417,1705541,1286096,173.2,1.1920165,145.3 - 481.7,-163.20001,-0.3388001,145.3,481.7
BEL,102.14516672223088,92.76972713088142,9.620034063086822,far away,buy,Bharat Electronics Limited,103.9,9322144,253161717760,41.374,2.511239,17820688,9010129,47.9,0.85535717,56.0 - 122.1,-18.199997,-0.14905813,56.0,122.1
BEML,660.406887920931,705.6462294903142,6.623364932560537,far away,sell,BEML Limited,647.15,327503,26994503680,540.556,1.1971933,740378,339854,277.65002,0.7514209,369.5 - 1108.95,-461.79993,-0.4164299,369.5,1108.95
BERGEPAINT,548.1676163282468,504.4083441407157,8.31470104410036,far away,buy,Berger Paints India Limited,578.5,1790823,561656365056,27.186,21.279335,1645869,1614408,189.15,0.48580965,389.35 - 597.0,-18.5,-0.030988274,389.35,597.0
BHARATFORG,446.9329353106345,409.64116023961344,8.707191885616265,far away,buy,Bharat Forge Limited,479.35,2530804,223250071552,112.221,4.271482,3902491,2430695,271.85,1.3101205,207.5 - 533.9,-54.55002,-0.10217272,207.5,533.9
BHARATRAS,9312.08360565612,7659.4538559942375,19.47530980497481,far away,buy,Bharat Rasayan Limited,9855.2,4203,41903423488,1327.732,7.422582,10559,6769,5355.2,1.1900445,4500.0 - 11700.0,-1844.7998,-0.15767519,4500.0,11700.0
BHARTIARTL,525.8893007070506,504.4409070462322,4.163401887941978,far away,buy,Bharti Airtel Limited,494.55,54793451,2696904704000,111.84,4.421942,21335711,25374467,169.04999,0.5193548,325.5 - 612.0,-117.45001,-0.19191179,325.5,612.0
BHEL,36.85960956465839,37.80497575555601,2.532301456823791,far away,sell,Bharat Heavy Electricals Limited,34.65,29013987,120653381632,82.31,0.42096955,61465220,26100261,16.250002,0.8831523,18.4 - 61.1,-26.449997,-0.43289685,18.4,61.1
BIOCON,410.1077951927794,358.2486582640168,13.498718386616268,far away,buy,Biocon Limited,454.0,11405953,544677429248,56.58,8.024036,5943407,6079633,241.8,1.1394911,212.2 - 463.9,-9.899994,-0.021340793,212.2,463.9
BIRLACORPN,614.5269603966079,583.8740587862311,5.115633434837749,far away,buy,Birla Corporation Limited,718.95,521514,55323996160,624.129,1.1519253,269644,324848,346.75,0.93162274,372.2 - 807.0,-88.04999,-0.10910779,372.2,807.0
BLISSGVS,135.68801116352293,123.60445781443164,9.320404404123787,far away,buy,Bliss GVS Pharma Limited,153.4,601612,15843458048,71.482,2.1459947,722407,844518,72.149994,0.88799995,81.25 - 167.0,-13.600006,-0.08143716,81.25,167.0
BLUEDART,2312.6218496030797,2278.8360639864277,1.4716800742811975,far away,buy,Blue Dart Express Limited,2766.65,12389,65687740416,206.857,13.374699,55761,146280,944.2999,0.51817703,1822.35 - 3450.0,-683.3501,-0.1980725,1822.35,3450.0
BLUESTARCO,580.2190768096491,604.3276865584878,4.070520555944683,far away,sell,Blue Star Limited,632.6,896259,60928172032,81.231,7.787667,167742,221298,223.69998,0.5470775,408.9 - 887.55,-254.95001,-0.28725144,408.9,887.55
BOMDYEING,67.53773746569343,70.80236377336742,4.719710739596037,far away,sell,The Bombay Dyeing and Manufacturing Company Limited,68.0,1038713,14054716416,4.209,16.155855,2949157,1652367,32.0,0.8888889,36.0 - 101.75,-33.75,-0.33169532,36.0,101.75
BOSCHLTD,12996.480881802374,12909.821672227128,0.6690202848863638,far away,buy,Bosch Limited,13070.6,89555,385761771520,3139.897,4.162748,63460,60985,5220.5996,0.66504455,7850.0 - 17260.3,-4189.701,-0.24273628,7850.0,17260.3
BPCL,408.995967974552,401.30921852675885,1.8972479939274614,far away,buy,Bharat Petroleum Corporation Limited,412.05,9551418,893625237504,185.69,2.2190208,11524362,10135890,160.04999,0.635119,252.0 - 549.0,-136.95001,-0.24945357,252.0,549.0
BRIGADE,157.3771386009737,158.61069394449146,0.7807612929781258,far away,sell,Brigade Enterprises Limited,174.9,520615,36074524672,110.652,1.5806311,439678,216297,84.399994,0.9325966,90.5 - 254.9,-80.0,-0.31384858,90.5,254.9
BRITANNIA,3741.5918240431206,3383.966710980567,10.03781279193056,far away,buy,Britannia Industries Limited,3797.5,947503,913568432128,183.094,20.740713,744023,563266,1697.5,0.80833334,2100.0 - 4010.0,-212.5,-0.05299252,2100.0,4010.0
BSE,511.42037359658224,481.9769930362544,5.927815303180734,far away,buy,BSE Limited,567.9,312105,25569300480,635.319,0.89388174,489835,1120613,292.90002,1.065091,275.0 - 608.0,-40.099976,-0.06595391,275.0,608.0
BSOFT,151.11385376025797,107.56198555655521,33.67293081466539,far away,buy,Birlasoft Limited,195.7,4954052,54188740608,68.737,2.8470838,3241969,3263074,149.0,3.1905782,46.7 - 206.5,-10.800003,-0.052300256,46.7,206.5
CADILAHC,377.6756749577781,335.0834162110959,11.95137579426281,far away,buy,Cadila Healthcare Limited,409.7,19632940,419958915072,101.351,4.0423875,4498676,4515022,207.70001,1.0282179,202.0 - 423.0,-13.299988,-0.03144205,202.0,423.0
CANBK,102.42504959257575,129.25548925808408,23.161582581438232,far away,sell,Canara Bank,98.7,3676170,143388393472,399.967,0.24677034,13252564,5686917,25.049995,0.34012213,73.65 - 234.25,-135.55,-0.5786553,73.65,234.25
CANFINHOME,381.32548713041155,367.4414396020668,3.708509826664736,far away,buy,Can Fin Homes Limited,420.5,1328630,56289390592,161.472,2.6041667,620052,996911,167.2,0.6600868,253.3 - 519.0,-98.5,-0.18978806,253.3,519.0
CAPLIPOINT,500.333718074835,403.9546141374774,21.316011830334965,far away,buy,Caplin Point Laboratories Limited,593.8,936366,45003206656,125.24,4.741297,762380,520890,417.59998,2.370034,176.2 - 686.0,-92.20001,-0.13440235,176.2,686.0
CARBORUNIV,258.96413555219993,268.51168355997527,3.620089362141892,far away,sell,Carborundum Universal Limited,273.5,205050,51812110336,98.112,2.7876306,332833,298700,94.55,0.5283599,178.95 - 362.0,-88.5,-0.24447514,178.95,362.0
CARERATING,407.6708839646702,467.954302295217,13.769228952410367,far away,sell,CARE Ratings Limited,381.9,82235,11251231744,181.005,2.1098864,90807,50220,146.9,0.62510633,235.0 - 727.0,-345.1,-0.47469053,235.0,727.0
CASTROLIND,120.09698445133536,124.85718149257117,3.886602232620022,far away,sell,Castrol India Limited,119.15,1622361,117853888512,12.764,9.334848,1220377,1019651,29.599998,0.33054158,89.55 - 162.2,-43.049995,-0.26541305,89.55,162.2
CCL,254.2886477456005,232.48269818238555,8.959422014310999,far away,buy,CCL Products (India) Limited,277.55,176077,36935520256,69.79,3.9769306,277513,217534,140.54999,1.0259123,137.0 - 292.2,-14.650024,-0.050136972,137.0,292.2
CDSL,393.0291503787197,300.72369018735793,26.610474161386872,far away,buy,Central Depository Services (India) Limited,469.15,832857,51297800192,69.282,6.7716002,1779725,1945309,289.34998,1.609288,179.8 - 513.9,-44.75003,-0.08707926,179.8,513.9
CEATLTD,897.5846034239603,901.98516683388,0.48906838541628167,far away,sell,CEAT Limited,959.4,280926,38807826432,719.133,1.3341066,205069,341599,359.40002,0.59900004,600.0 - 1094.4,-135.0,-0.12335526,600.0,1094.4
CENTRALBK,17.037220656581848,17.77103298648872,4.21631224267383,far away,sell,Central Bank of India,15.8,984117,90214211584,38.297,0.41256496,2126610,559236,5.7,0.5643564,10.1 - 25.5,-9.7,-0.38039216,10.1,25.5
CENTURYPLY,148.90032351532102,140.41608724437913,5.865022484319918,far away,buy,Century Plyboards (India) Limited,183.6,296731,40790962176,48.034,3.8222926,788033,827364,88.450005,0.9295849,95.15 - 191.95,-8.349991,-0.043500863,95.15,191.95
CENTURYTEX,333.488699448076,406.66570580378885,19.773443442739953,far away,sell,Century Textiles and Industries Limited,369.95,1497120,41344503808,311.463,1.1877816,2115335,1631368,151.35,0.69236046,218.6 - 987.55,-617.6,-0.62538606,218.6,987.55
CERA,2397.3111465822085,2384.8982095190117,0.5191298054469373,far away,buy,Cera Sanitaryware Limited,2432.65,5163,31579688960,592.549,4.1053987,5663,5674,446.6499,0.22489925,1986.0 - 2900.0,-467.3501,-0.16115521,1986.0,2900.0
CESC,617.4579103815798,633.0023096879208,2.4861885339266605,far away,sell,CESC Limited,675.65,381704,89575653376,726.287,0.9302797,383787,472073,310.40002,0.84982896,365.25 - 851.7,-176.04999,-0.20670421,365.25,851.7
CGCL,203.55465130447422,181.0080149891507,11.725858119627505,far away,buy,Capri Global Capital Limited,232.85,134516,40826990592,87.886,2.649455,155687,81451,117.700005,1.022145,115.15 - 235.0,-2.149994,-0.009148911,115.15,235.0
CHAMBLFERT,149.59497463681646,147.32805713744992,1.5269394804576493,far away,buy,Chambal Fertilisers and Chemicals Limited,156.75,3341364,65155485696,85.101,1.8419291,1284504,1275490,62.949997,0.67110866,93.8 - 185.0,-28.25,-0.1527027,93.8,185.0
CHENNPETRO,79.0271585389093,97.15944138991794,20.58304417967473,far away,sell,Chennai Petroleum Corporation Limited,76.25,797672,11347144704,91.283,0.8353144,1451031,422603,28.650002,0.6018908,47.6 - 185.9,-109.649994,-0.58983326,47.6,185.9
CHOLAFIN,221.03977390357966,224.35350660167026,1.4880030045947426,far away,sell,Cholamandalam Investment and Finance Company Limited,240.65,5327867,197246615552,100.05,2.4052973,11014432,6116414,123.24999,1.0498296,117.4 - 349.0,-108.350006,-0.31045848,117.4,349.0
CHOLAHLDNG,388.0337040200541,387.66531367830237,0.09498280475970915,far away,buy,Cholamandalam Financial Holdings Limited,429.1,268157,80604291072,244.549,1.7546586,71716,34595,206.75,0.9298403,222.35 - 569.85,-140.74997,-0.24699478,222.35,569.85
CIPLA,718.503204758862,613.0552129335609,15.838282485276364,far away,buy,Cipla Limited,806.25,35523880,650585702400,195.514,4.1237454,7986310,6807310,450.95,1.2692091,355.3 - 819.3,-13.049988,-0.015928216,355.3,819.3
COALINDIA,131.83232192406845,152.75666943609488,14.704959184837543,far away,sell,Coal India Limited,123.65,14603937,762021543936,52.18,2.3696818,11399859,11814859,4.4500046,0.037332255,119.2 - 217.55,-93.9,-0.43162492,119.2,217.55
COLPAL,1399.4503665988677,1375.186383530528,1.748984480019459,far away,buy,Colgate-Palmolive (India) Limited,1372.65,934420,373327855616,58.612,23.419266,756610,631278,307.65002,0.28887326,1065.0 - 1642.6,-269.94995,-0.16434309,1065.0,1642.6
CONCOR,400.5243081068872,435.047437152382,8.263354820544492,far away,sell,Container Corporation of India Limited,389.3,2125260,236649250816,164.895,2.360896,2719901,2764714,125.899994,0.47798026,263.4 - 666.0,-276.7,-0.41546547,263.4,666.0
COROMANDEL,762.2951625799158,656.4485946251655,14.92116774677727,far away,buy,Coromandel International Limited,810.1,2139077,237130022912,147.385,5.496489,515864,654619,410.14996,1.025503,399.95 - 838.95,-28.850037,-0.034388267,399.95,838.95
CREDITACC,631.6279280755818,592.9553829917844,6.316033337101393,far away,buy,CreditAccess Grameen Limited,725.4,56269,104857305088,189.896,3.8199859,139979,145041,420.2,1.3768021,305.2 - 1000.0,-274.59998,-0.27459997,305.2,1000.0
CRISIL,1743.1536490336418,1612.2048954950744,7.805350861957441,far away,buy,CRISIL Limited,1725.35,310162,125109100544,170.588,10.114135,37182,47318,672.65,0.63897604,1052.7 - 2068.0,-342.65002,-0.1656915,1052.7,2068.0
CROMPTON,257.0768065226873,244.03728514366026,5.204212611809391,far away,buy,Crompton Greaves Consumer Electricals Limited,279.7,862059,175465332736,23.408,11.948906,870855,1439894,102.40001,0.5775522,177.3 - 301.45,-21.75,-0.072151266,177.3,301.45
CUB,133.35591963123719,153.75263665125604,14.208365841908257,far away,sell,City Union Bank Ltd.,143.9,1084875,106100195328,71.829,2.0033689,3341570,2297450,33.899994,0.30818176,110.0 - 249.35,-105.45001,-0.42289957,110.0,249.35
CYIENT,360.45071374534797,348.17182904476346,3.4655642345889706,far away,buy,Cyient Limited,422.45,468090,46457249792,232.87,1.8141024,969566,635558,238.45001,1.295924,184.0 - 513.6,-91.14996,-0.17747268,184.0,513.6
DABUR,491.2168140068011,472.510924963109,3.8819862264597793,far away,buy,Dabur India Limited,508.45,3067594,898288779264,37.355,13.611298,3422105,3107252,122.400024,0.31705746,386.05 - 528.0,-19.549988,-0.03702649,386.05,528.0
DALBHARAT,731.4292797019923,723.961700169222,1.0261956595925974,far away,buy,Dalmia Bharat Limited,768.95,340028,143733669888,548.36,1.4022723,162128,145855,366.25,0.90948594,402.7 - 919.0,-150.04999,-0.16327529,402.7,919.0
DBCORP,77.380010747996,95.6165090758778,21.083081146890375,far away,sell,D. B. Corp Limited,77.15,140535,13497779200,95.603,0.8069831,341499,95174,19.150002,0.33017245,58.0 - 163.0,-85.85,-0.5266871,58.0,163.0
DBL,347.37129790632713,337.29446189851393,2.943578195201561,far away,buy,Dilip Buildcon Limited,357.8,177454,48936304640,267.081,1.3396685,538431,135187,167.79999,0.88315785,190.0 - 474.3,-116.5,-0.24562514,190.0,474.3
DCAL,170.32858927155192,139.90668024157478,19.61215375525827,far away,buy,Dishman Carbogen Amcis Limited,163.8,875191,25764102144,365.776,0.44781506,634655,470823,117.75,2.5570033,46.05 - 216.8,-53.0,-0.24446493,46.05,216.8
DCBBANK,86.17723793656077,110.01584632626903,24.301170940126408,far away,sell,DCB Bank Limited,92.75,2086500,28795719680,110.244,0.8413156,3056091,1856430,34.75,0.5991379,58.0 - 218.4,-125.649994,-0.5753205,58.0,218.4
DCMSHRIRAM,349.61229307497223,335.7298104276487,4.051256321878792,far away,buy,DCM Shriram Limited,390.0,90104,60673466368,259.695,1.5017617,158023,83409,217.4,1.2595596,172.6 - 430.9,-40.899994,-0.0949176,172.6,430.9
